npsn_isian;nama_isian;Jenjang;alamat_jalan;nama_dusun;desa_kelurahan;kecamatan;kabupaten;provinsi;lintang;bujur;latitude;longitude;nama_google;url;isna
70057807;SMA IT SAFINATUSSALAM;SM Sederajat;Jl. Medan - Banda Aceh Desa Alue Bugeng, Kec. Peureulak Timur, Kab. Aceh Timur, ;-;Alue Bugeng;Kec. Peureulak Timur;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
10110462;SMA NEGERI 1 BAKTIYA BARAT;SM Sederajat;JL. MEDAN - BANDA ACEH LR. PENDIDIKAN;Jalan Raya;Lhok Iboih;Kec. Baktiya Barat;Kab. Aceh Utara;Prov. Aceh;5.119.400.000.000;97.363.100.000.000;;;;;1
69948026;SMA Negeri 1 Bandar Pusaka;SM Sederajat;Pantai Cempa;Dusun Bunga Cempa;Pantai Cempa;Kec. Bandar Pusaka;Kab. Aceh Tamiang;Prov. Aceh;4.294.500.000.000;97.853.600.000.000;;;;;1
10112863;SMA Negeri 1 Birem Bayeun;SM Sederajat;JL. AIR TERJUN;Benteng;Benteng;Kec. Birem Bayeun;Kab. Aceh Timur;Prov. Aceh;4.406.000.000.000;97.887.200.000.000;;;;;1
10104525;SMA NEGERI 1 BLANGPEGAYON;SM Sederajat;JL. BLANGBENGKIK;Bengkik;Blang Bengkik;Kec. Blang Pegayon;Kab. Gayo Lues;Prov. Aceh;3.969.800.000.000;97.335.500.000.000;;;;;1
10104046;SMA NEGERI 1 DANAU PARIS;SM Sederajat;JL. ISKANDAR MUDA-BISKANG;Dusun 2;Biskang;Kec. Danau Paris;Kab. Aceh Singkil;Prov. Aceh;2.329.800.000.000;98.102.500.000.000;;;;;1
60726151;SMA NEGERI 1 DARUL FALAH;SM Sederajat;JL ULEE GAJAH DESA BUKET TUFAH;Buket Tufah;Buket Tufah;Kec. Darul Falah;Kab. Aceh Timur;Prov. Aceh;4.980.500.000.000;97.658.600.000.000;;;;;1
10210646;SDS PERTIWI;SD Sederajat;Jl. Budi Pembangunan No. 1;-;Pulo Brayan Kota;Kec. Medan Barat;Kota Medan;Prov. Sumatera Utara;3.619.606.000.000;98.666.950.000.000;;;;;1
70054616;SDTQ BUSTANUL AZKYA ALWALIYYAH;SD Sederajat;Jln. Rel Kereta Api;Dusun Baro;Blang Punteut;Kec. Blang Mangat;Kota Lhokseumawe;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
10107120;SLB NEGERI PEMBINA ACEH TAMIANG;SLB;Desa Landuh;Merak Jingga;Landuh;Kec. Rantau;Kab. Aceh Tamiang;Prov. Aceh;4.292.200.000.000;98.062.200.000.000;;;;;1
10113630;SLB Negeri Semadam;SLB;Jl.Simpang Semadam - Salim Pinim;-;Ngk Alur Buluh;Kec. Semadam;Kab. Aceh Tenggara;Prov. Aceh;3.384.500.000.000;97.864.200.000.000;;;;;1
69992983;SMA AL HAFIDZ RISQULLAH;SM Sederajat;Jl. Cut Nyak Dhien No. 288;03;Danau Bungara;Kec. Kuta Baharu;Kab. Aceh Singkil;Prov. Aceh;2.488.200.000.000;98.047.400.000.000;;;;;1
69899606;SMA ISLAM SWASTA MIFTAHUL ILMI;SM Sederajat;Desa Paya Ketenggar ;simpang tiga;Paya Ketenggar;Kec. Manyak Payed;Kab. Aceh Tamiang;Prov. Aceh;4.403.400.000.000;98.022.500.000.000;;;;;1
70059294;SMA IT AL-MULTAZAM ACEH;SM Sederajat; Dusun Tanjung Mulia, Desa Teupin  Pukat, Kec. Nurussalam, Kab. Aceh  Timur, Pro;-;Teupin Pukat;Kec. Nurussalam;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
10105732;SMA JAYA LANGSA;SM Sederajat;JL. ISKANDAR MUDA NO. 3-4, KEC. LANGSA KOTA. KOTA LANGSA;Utama;Paya Bujok Seuleumak;Kec. Langsa Baro;Kota Langsa;Prov. Aceh;4.470.857.000.000;97.934.845.000.000;;;;;1
10108044;SMA Negeri 2 Tamiang Hulu;SM Sederajat;JL. SEI SERBA;Mawar;Harum Sari;Kec. Tamiang Hulu;Kab. Aceh Tamiang;Prov. Aceh;4.232.200.000.000;97.921.000.000.000;;;;;1
10220611;SMA Negeri 2 TUKKA;SM Sederajat;JL. K.H. ZAINUL ARIFIN TUKKA LESTARI;Bona Lumban;Bonalumban;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.699.200.000.000;98.849.800.000.000;;;;;1
69948028;SMA Negeri 3 Karang Baru;SM Sederajat;Dusun Mesjid Kampung Paya Tampah Kecamatan Karang Baru Kabupaten Aceh Tamiang;Mesjid;Paya Tampah;Kec. Karang Baru;Kab. Aceh Tamiang;Prov. Aceh;4.354.300.000.000;97.990.200.000.000;;;;;1
69948100;SMA Negeri 3 Manyak Payed;SM Sederajat;Seuneubok Cantek;Dusun Nyiur;Seuneubok Cantek;Kec. Manyak Payed;Kab. Aceh Tamiang;Prov. Aceh;4.424.544.200.000;98.074.085.600.000;;;;;1
10105622;SMA NEGERI 4 LHOKSEUMAWE;SM Sederajat;JL. SP. KEURAMAT DESA COT GIREK;Blang Raya;Cot Girek;Kec. Muara Dua;Kota Lhokseumawe;Prov. Aceh;5.139.400.000.000;97.128.200.000.000;;;;;1
10108241;SMA NEGERI UNGGUL SIGLI;SM Sederajat;JL. TIBANG - KRUENG RAYA Blang Galang-Sigli;Luebue;Leubue;Kec. Pidie;Kab. Pidie;Prov. Aceh;5.384.800.000.000;95.924.400.000.000;;;;;1
69830443;SMA SWASTA DARUL IHSAN;SM Sederajat;Jln. Banda Aceh-Medan Komplek Yayasan Darul Ihsan Desa Ulee Madon;Tgk Baden;Ulee Madon;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.242.300.000.000;96.960.300.000.000;;;;;1
69888594;SMA SWASTA MANARUL ISLAM;SM Sederajat;Jl. Medan Banda Aceh ;Harum Sari;Seumadam;Kec. Kejuruan Muda;Kab. Aceh Tamiang;Prov. Aceh;4.144.200.000.000;98.066.800.000.000;;;;;1
10110614;SDN PAYA DUA;SD Sederajat;PAYA DUA;DAMAI;Paya Dua;Kec. Peudawa;Kab. Aceh Timur;Prov. Aceh;4.901.000.000.000;97.792.800.000.000;;;;;1
10110540;SDN RAMPAH;SD Sederajat;Jalan Peunaron-Lokop;Mulia Indah;Rampah;Kec. Serba Jadi;Kab. Aceh Timur;Prov. Aceh;4.500.900.000.000;97.512.100.000.000;;;;;1
10102083;SDN RANTO NARU;SD Sederajat;DESA RANTO NARU;HTI Ranto Naru;Hti Ranto Naro;Kec. Simpang Jernih;Kab. Aceh Timur;Prov. Aceh;4.395.400.000.000;97.744.500.000.000;;;;;1
10101729;SDN SIMPANG JERNIH;SD Sederajat;Jl. Buntul Gayo;Jati;Simpang Jernih;Kec. Simpang Jernih;Kab. Aceh Timur;Prov. Aceh;4.352.000.000.000;97.763.300.000.000;;;;;1
10110572;SDN TAMPUR BOOR;SD Sederajat;TAMPUR BOOR;lelumu;Hti Ranto Naro;Kec. Simpang Jernih;Kab. Aceh Timur;Prov. Aceh;4.294.900.000.000;97.679.400.000.000;;;;;1
10102998;SDN Tenembak Alas;SD Sederajat;Desa Kute Mejile Kec Tanoh Alas Kab Aceh Tenggara Prov Aceh;Kute Mejile;Kute Mejile;Kec. Tanoh Alas;Kab. Aceh Tenggara;Prov. Aceh;3.372.100.000.000;97.852.100.000.000;;;;;1
10101764;SDN UJONG TUNONG;SD Sederajat;Ujong Tunong;Teuku Badai;Ujong Tunong;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;4.878.600.000.000;97.557.900.000.000;;;;;1
10102626;SDN UPT IV IE JEREUNEH;SD Sederajat;Jln. Tranmigrasi;-;Lhok Raya;Kec. Trumon Tengah;Kab. Aceh Selatan;Prov. Aceh;2.868.000.000.000;97.702.600.000.000;;;;;1
10100442;SDN 4 MEURAH DUA;SD Sederajat;Jl. Seunong ;-;Geunteng;Kec. Meurah Dua;Kab. Pidie Jaya;Prov. Aceh;5.223.963.400.000;96.259.989.700.000;;;;;1
10301981;SDN 40 PASAR BARU LAKITAN;SD Sederajat;Pasar Baru;-;Lakitan;Kec. Lengayang;Kab. Pesisir Selatan;Prov. Sumatera Barat;-1.695.100.000.000;100.709.700.000.000;;;;;1
10100401;SDN 6 ULIM;SD Sederajat;Pulo Ulim;Desa Pulo Ulim;Pulo Ulim;Kec. Ulim;Kab. Pidie Jaya;Prov. Aceh;5.229.352.000.000;96.295.045.000.000;;;;;1
10111453;SDN ALUE KIJING;SD Sederajat;JLN. PEUNARON LOKOP DUSUN ALUE KIJING;Simpang Rambung;Arul Pinang;Kec. Peunaron;Kab. Aceh Timur;Prov. Aceh;4.583.400.000.000;97.633.400.000.000;;;;;1
69786523;SDN ALUE KUMBANG;SD Sederajat;Desa Alue Kumbang;Dusun Teungoh;Alue Kumbang M;Kec. Idi Tunong;Kab. Aceh Timur;Prov. Aceh;4.861.200.000.000;97.768.700.000.000;;;;;1
10102069;SDN ALUE SENTANG;SD Sederajat;Desa Alue Sentang;Damai;Alue Sentang;Kec. Birem Bayeun;Kab. Aceh Timur;Prov. Aceh;4.545.700.000.000;97.731.800.000.000;;;;;1
69923165;SDN BATU SUMBANG;SD Sederajat;Jln Sungai Tamiang;INGIN JAYA;Batu Sumbang;Kec. Simpang Jernih;Kab. Aceh Timur;Prov. Aceh;4.367.000.000.000;97.753.200.000.000;;;;;1
10112982;SDN BLANG AWE;SD Sederajat;Desa Blang Awe;Dusun Teungoh;Blang Awe;Kec. Madat;Kab. Aceh Timur;Prov. Aceh;5.142.300.000.000;97.477.100.000.000;;;;;1
10102075;SDN BLANG JAMBEE;SD Sederajat;BLANG JAMBEE;BLANG KARA;Blang Jambee;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;4.963.600.000.000;97.604.100.000.000;;;;;1
10101909;SMA NEGERI 1 PANTEE BIDARI;SM Sederajat;JL.  TEUPIN BATEE MNS.  TUNONG;Alue Peulila;Meunasah Tunong;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;5.060.700.000.000;97.518.700.000.000;;;;;1
69759157;SMA NEGERI 1 PIRAK TIMU;SM Sederajat;JLN. CUT MEUTIA ;Keude keubon;Alue Bungkoh;Kec. Pirak Timu;Kab. Aceh Utara;Prov. Aceh;4.994.300.000.000;97.274.800.000.000;;;;;1
69786208;SMA NEGERI 1 PULAU BANYAK BARAT;SM Sederajat;JL. Datuk Maharajo;INPRES;Asan Tola;Kec. Pulau Banyak Barat;Kab. Aceh Singkil;Prov. Aceh;2.230.700.000.000;97.234.900.000.000;;;;;1
10101904;SMA NEGERI 1 RANTAU SELAMAT;SM Sederajat;JL. MESJID NO. 2 BAYEUN;Pendidikan;Gampong Bayeun;Kec. Rantau Selamat;Kab. Aceh Timur;Prov. Aceh;4.641.000.000.000;97.865.500.000.000;;;;;1
10110904;SMA NEGERI 1 SIMEULUE CUT;SM Sederajat;Jln. Tgk. Diujung Desa Kuta Inang;Inang Jaya;Kuta Inang;Kec. Simeulue Cut;Kab. Simeulue;Prov. Aceh;2.589.200.000.000;95.942.000.000.000;;;;;1
10305548;SMA Negeri 1 Ulakan Tapakis;SM Sederajat;Jl. Syech Burhanuddin No.17 Manggopoh Ujung Utara;Manggopoh Ujung Utara;ULAKAN;Kec. Ulakan Tapakis;Kab. Padang Pariaman;Prov. Sumatera Barat;-0.683800000000;100.174.800.000.000;;;;;1
10111598;SMA NEGERI 2 KESUMA BANGSA MUARA BATU;SM Sederajat;JL. BANDARA MALIKUSSALEH-BUNGKAIH;DESA ULEE MADON;Ulee Madon;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.096.600.000.000;96.873.200.000.000;;;;;1
10112168;SMA NEGERI 2 LANGKAHAN;SM Sederajat;Jln. Buket Tengkorak, Kec. Langkahan, Kab. Aceh Utara;Simpang Lima;Lubok Pusaka;Kec. Langkahan;Kab. Aceh Utara;Prov. Aceh;4.862.500.000.000;97.473.400.000.000;;;;;1
10111943;SMA NEGERI 1 JEUNIEB;SM Sederajat;JL. BANDA ACEH - MEDAN SP. MTB KM. 191;CEMPAKA PUTEH;Dayah Baro;Kec. Jeunib;Kab. Bireuen;Prov. Aceh;5.186.200.000.000;96.502.300.000.000;;;;;1
69874008;SMA NEGERI 1 KOTA BAHAGIA;SM Sederajat;Jl. Panglima Gadeng;Panton Angkasah;Bukit Gadeng;Kec. Kota Bahagia;Kab. Aceh Selatan;Prov. Aceh;2.971.000.000.000;97.504.600.000.000;;;;;1
10101311;SMA NEGERI 1 KUTA MAKMUR;SM Sederajat;Jln. Buloh Blang Ara - Sp. Keuramat no. 10;Blang Riek;Blang Riek;Kec. Kuta Makmur;Kab. Aceh Utara;Prov. Aceh;5.106.000.000.000;97.088.700.000.000;;;;;1
10107094;SMA NEGERI 1 PEUSANGAN SIBLAH KRUENG;SM Sederajat;JL. TGK. CHIEK AWE GEUTAH KM.6 LUENG DANEUN;LUENG DANEUN;Lueng Daneun;Kec. Peusangan Siblah Krueng;Kab. Bireuen;Prov. Aceh;5.161.200.000.000;96.814.400.000.000;;;;;1
10110280;SMA NEGERI 1 PINING;SM Sederajat;JL.LADIA GALASKA - PINING - LUKUP SERBEJADI KM. 42;Kala Kulit;Pertik;Kec. Pining;Kab. Gayo Lues;Prov. Aceh;4.095.700.000.000;97.587.000.000.000;;;;;1
10101884;SMA NEGERI 1 RANTO PEUREULAK;SM Sederajat;JL. RANTAU PEUREULAK;Setia Bakti;Blang Barom;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;4.811.000.000.000;97.820.200.000.000;;;;;1
10101191;SMA NEGERI 1 SAWANG;SM Sederajat;JL. SAWANG KM. 15 KABUPATEN ACEH UTARA;Sawang Kuta Batee;Sawang;Kec. Sawang;Kab. Aceh Utara;Prov. Aceh;5.207.715.000.000;96.939.744.000.000;;;;;1
69948027;SMA Negeri 1 Sekerak;SM Sederajat;Jln Dusun Tani Kampung Sulum Kec Sekerak;Dusun Tani;Sulum;Kec. Sekerak;Kab. Aceh Tamiang;Prov. Aceh;4.321.600.000.000;97.851.400.000.000;;;;;1
10214132;SMAN 1 GALANG;SM Sederajat;JL. Mawar II No.1 Kompleks Galinda;-;Galang Kota;Kec. Galang;Kab. Deli Serdang;Prov. Sumatera Utara;3.421.200.000.000;98.905.200.000.000;;;;;1
10214132;SMAN 1 GALANG;SM Sederajat;JL. Mawar II No.1 Kompleks Galinda;-;Galang Kota;Kec. Galang;Kab. Deli Serdang;Prov. Sumatera Utara;3.421.200.000.000;98.905.200.000.000;;;;;1
10214132;SMAN 1 GALANG;SM Sederajat;JL. Mawar II No.1 Kompleks Galinda;-;Galang Kota;Kec. Galang;Kab. Deli Serdang;Prov. Sumatera Utara;3.421.200.000.000;98.905.200.000.000;;;;;1
10214132;SMAN 1 GALANG;SM Sederajat;JL. Mawar II No.1 Kompleks Galinda;-;Galang Kota;Kec. Galang;Kab. Deli Serdang;Prov. Sumatera Utara;3.421.200.000.000;98.905.200.000.000;;;;;1
10113045;SMAN 1 JANGKA BUYA;SM Sederajat;JL.JANGKA BUYA - SAMALANGA;TIMUR;Keude Jangka Buya;Kec. Jangka Buya;Kab. Pidie Jaya;Prov. Aceh;5.220.800.000.000;96.318.100.000.000;;;;;1
10220217;SMAN 1 NAMORAMBE;SM Sederajat;JL. PENDIDIKAN JATI KESUMA;3;Jati Kesuma;Kec. Namo Rambe;Kab. Deli Serdang;Prov. Sumatera Utara;3.447.500.000.000;98.661.500.000.000;;;;;1
10220217;SMAN 1 NAMORAMBE;SM Sederajat;JL. PENDIDIKAN JATI KESUMA;3;Jati Kesuma;Kec. Namo Rambe;Kab. Deli Serdang;Prov. Sumatera Utara;3.447.500.000.000;98.661.500.000.000;;;;;1
10220217;SMAN 1 NAMORAMBE;SM Sederajat;JL. PENDIDIKAN JATI KESUMA;3;Jati Kesuma;Kec. Namo Rambe;Kab. Deli Serdang;Prov. Sumatera Utara;3.447.500.000.000;98.661.500.000.000;;;;;1
10220217;SMAN 1 NAMORAMBE;SM Sederajat;JL. PENDIDIKAN JATI KESUMA;3;Jati Kesuma;Kec. Namo Rambe;Kab. Deli Serdang;Prov. Sumatera Utara;3.447.500.000.000;98.661.500.000.000;;;;;1
10101981;SDN 1 BAYEUN;SD Sederajat;Jln Medan -  Banda Aceh;Dusun Pendidikan;Gampong Bayeun;Kec. Rantau Selamat;Kab. Aceh Timur;Prov. Aceh;4.643.200.000.000;97.889.400.000.000;;;;;1
10101984;SDN 1 BIREM RAYEUK;SD Sederajat;Jln Alue Teh;Keude Birem;Birem Rayeuk;Kec. Birem Bayeun;Kab. Aceh Timur;Prov. Aceh;4.537.600.000.000;97.936.400.000.000;;;;;1
10101991;SDN 1 LHOK NIBONG;SD Sederajat;Jln.Pendidikan No.2b;ULEE BLANG;Meunasah Teungoh;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;5.016.300.000.000;97.600.600.000.000;;;;;1
10100911;SDN 1 SANGGEUE;SD Sederajat;Desa Sanggeue;-;Meucat;Kec. Pidie;Kab. Pidie;Prov. Aceh;5.330.100.000.000;95.913.300.000.000;;;;;1
10303592;SDN 10 Padang Panjang Barat;SD Sederajat;Jln. St. Syahrir No. 80;SILAING BAWAH;Silaing Bawah;Kec. Padang Panjang Barat;Kota Padang Panjang;Prov. Sumatera Barat;-0.466600000000;100.378.700.000.000;;;;;1
10200785;SDN 101729 Kampung Lalang;SD Sederajat;Jalan Sei Mencirim;DUSUN II;Kampung Lalang;Kec. Sunggal;Kab. Deli Serdang;Prov. Sumatera Utara;3.567.700.000.000;98.581.100.000.000;;;;;1
10214787;SDN 101786 Helvetia;SD Sederajat;Jalan Bambu Pasar Iv Helvetia;DUSUN VII;Helvetia;Kec. Labuhan Deli;Kab. Deli Serdang;Prov. Sumatera Utara;3.630.400.000.000;98.662.600.000.000;;;;;1
10100841;SDN 11 MEUREUDU;SD Sederajat;Desa Teupin Peuraho;Kuta Glumpang;Teupin Peuraho;Kec. Meureudu;Kab. Pidie Jaya;Prov. Aceh;5.241.738.000.000;96.232.918.000.000;;;;;1
10307721;SDN 12 Kuok Tigo Koto;SD Sederajat;Kuok III Koto;Dusun kelok 44;MATUA MUDIAK;Kec. Matur;Kab. Agam;Prov. Sumatera Barat;-0.302000000000;100.244.100.000.000;;;;;1
10307184;SDN 11 Marunggi;SD Sederajat;Jln. Syekh Burhanuddin;Pasir Sigadondong;Marunggi;Kec. Pariaman Selatan;Kota Pariaman;Prov. Sumatera Barat;-0.664333000000;100.148.935.000.000;;;;;1
69992948;SDN 11 Rusip Antara;SD Sederajat;Tran Relas Kp.Tanjung;Desa Trans Tanjung;Tanjung;Kec. Rusip Antara;Kab. Aceh Tengah;Prov. Aceh;4.635.904.100.000;96.447.670.000.000;;;;;1
10303741;SDN 11 Tanah Garam;SD Sederajat;Jln Imam Bonjol;TANAH GARAM;TANAH GARAM;Kec. Lubuk Sikarah;Kota Solok;Prov. Sumatera Barat;-0.748100000000;100.645.000.000.000;;;;;1
10307187;SDN 12 Taluk;SD Sederajat;Jl. Syekh Burhanuddin;-;Taluk;Kec. Pariaman Selatan;Kota Pariaman;Prov. Sumatera Barat;-0.645350000000;100.133.895.000.000;;;;;1
10307188;SDN 13 Balai Kurai Taji;SD Sederajat;Balai Kurai Taji;Balai;Balai Kurai Taji;Kec. Pariaman Selatan;Kota Pariaman;Prov. Sumatera Barat;-0.631050000000;100.169.895.000.000;;;;;1
10107206;SDN 16 Cimparuh;SD Sederajat;Jl.Muh Ali;Subarang;Cimparuh;Kec. Pariaman Tengah;Kota Pariaman;Prov. Sumatera Barat;-0.631768000000;100.141.290.000.000;;;;;1
10307205;SDN 17 Kampung Baru;SD Sederajat;Kampung Baru;-;Kampung Baru;Kec. Pariaman Tengah;Kota Pariaman;Prov. Sumatera Barat;-0.629330000000;100.125.204.000.000;;;;;1
10107818;SDN 17 Pegasing;SD Sederajat;Jamur Dedep;mas arba;Arul Badak;Kec. Pegasing;Kab. Aceh Tengah;Prov. Aceh;4.501.893.300.000;96.696.566.700.000;;;;;1
10307200;SDN 19 Cubadak Air Utara;SD Sederajat;Sirambang;-;Cubadak Air Utara;Kec. Pariaman Utara;Kota Pariaman;Prov. Sumatera Barat;-0.570895000000;100.117.673.000.000;;;;;1
10100883;SDN 2 ANDEUE;SD Sederajat;Jl. Jabal Gafur;Lagang;Lagang;Kec. Mila;Kab. Pidie;Prov. Aceh;5.304.900.000.000;95.916.400.000.000;;;;;1
10101756;SDN 2 JULOK RAYEUK SELATAN;SD Sederajat;Jln. PTPN-1 JULOK RAYEUK;Buket Itam;Perk Julok Rayeuk Selatan;Kec. Indra Makmur;Kab. Aceh Timur;Prov. Aceh;4.309.000.000.000;97.544.500.000.000;;;;;1
10101795;SDN GAMPONG JALAN;SD Sederajat;Jln.medan B.aceh;peutua amin;Gampong Jalan;Kec. Idi Rayeuk;Kab. Aceh Timur;Prov. Aceh;4.962.900.000.000;97.754.500.000.000;;;;;1
10101778;SDN JULOK TUNONG;SD Sederajat;Julok Tunong;Meurandeh;Julok Tunong;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;5.041.300.000.000;97.624.100.000.000;;;;;1
10101794;SDN KABU;SD Sederajat;Jalan Ranto Peureulak;Dusun Pante;Kabu;Kec. Peureulak Barat;Kab. Aceh Timur;Prov. Aceh;4.821.100.000.000;97.859.200.000.000;;;;;1
10103225;SDN Kandang Mblang;SD Sederajat;Kandang Mbelang;Kandang Mbelang;Kandang Belang Mandiri;Kec. Lawe Bulan;Kab. Aceh Tenggara;Prov. Aceh;3.657.300.000.000;97.677.100.000.000;;;;;1
10107235;SDN Karang Jadi;SD Sederajat;Jl. Takengon - Bireuen Fajar Harapan km 80;Fajar Harapan;Pajar Harapan;Kec. Timang Gajah;Kab. Bener Meriah;Prov. Aceh;4.944.800.000.000;96.709.800.000.000;;;;;1
10107236;SDN KARANG REJO;SD Sederajat;Jl. Takengon - Bireuen  Kab Bener Meriah;Karang Rejo;Karang Rejo;Kec. Bukit;Kab. Bener Meriah;Prov. Aceh;4.716.500.000.000;96.834.800.000.000;;;;;1
10110742;SDN KETIBUNG;SD Sederajat;Peunaron - Serb Jadi Lokop;Karang Kuda Rawan Banjir;Bunin;Kec. Serba Jadi;Kab. Aceh Timur;Prov. Aceh;4.669.700.000.000;97.482.300.000.000;;;;;1
10101783;SDN KRUENG BAUNG;SD Sederajat;DUSUN KRUENG BAUNG;Krueng Baung;Peunaron Lama;Kec. Peunaron;Kab. Aceh Timur;Prov. Aceh;4.650.100.000.000;97.666.200.000.000;;;;;1
10104048;SMA NEGERI 1 SINGKOHOR;SM Sederajat;JL. TONGKOL NO. 558;-;Sing Kohor;Kec. Singkohor;Kab. Aceh Singkil;Prov. Aceh;2.518.900.000.000;97.928.000.000.000;;;;;1
10207081;SMA Negeri 1 SIPIROK;SM Sederajat;JL. Simangambat No. 218, Piningnabaris;PINING NABARIS;Pasar Sipirok;Kec. Sipirok;Kab. Tapanuli Selatan;Prov. Sumatera Utara;1.608.200.000.000;99.284.200.000.000;;;;;1
10111952;SMA NEGERI 1 TRIPE JAYA;SM Sederajat;JL. HAZAMA;Buntul Musara;Buntul Musara;Kec. Tripe Jaya;Kab. Gayo Lues;Prov. Aceh;4.136.100.000.000;97.029.700.000.000;;;;;1
69874009;SMA NEGERI 1 TRUMON TENGAH;SM Sederajat;Jl. Tapaktuan - Subulussalam;Blang Dalam;Ladang Rimba;Kec. Trumon Tengah;Kab. Aceh Selatan;Prov. Aceh;2.903.922.000.000;97.652.144.000.000;;;;;1
69896121;SMA NEGERI 2 BIREM BAYEUN;SM Sederajat;Dusun Rukun Desa Alue Sentang;Rukun;Alue Sentang;Kec. Birem Bayeun;Kab. Aceh Timur;Prov. Aceh;4.570.600.000.000;97.861.400.000.000;;;;;1
10112966;SMA NEGERI 2 BLANGKEJEREN;SM Sederajat;JL. PORANG-KUTE BUKIT;RAKLINTANG;Rak Lintang;Kec. Blang Pegayon;Kab. Gayo Lues;Prov. Aceh;3.980.000.000.000;97.325.700.000.000;;;;;1
10104269;SMA NEGERI 2 KEJURUAN MUDA;SM Sederajat;JL. MEDAN BANDA ACEH;Melati;Bukit Rata;Kec. Kejuruan Muda;Kab. Aceh Tamiang;Prov. Aceh;4.270.200.000.000;98.060.000.000.000;;;;;1
10107280;SMA NEGERI 2 PINTU RIME GAYO;SM Sederajat;JL. TAKENGON-BIREUEN;MEKAR JAYA;Negeri Antara;Kec. Pintu Rime Gayo;Kab. Bener Meriah;Prov. Aceh;4.942.700.000.000;96.712.400.000.000;;;;;1
10105733;SMA MUHAMMADIYAH LANGSA;SM Sederajat;JL. WR SUPRATMAN NO.7 LANGSA;066303;JAWA;Kec. Langsa Kota;Kota Langsa;Prov. Aceh;4.469.900.000.000;97.964.900.000.000;;;;;1
10301791;SMA Negeri 1 BATANG ANAI;SM Sederajat;JL. DWI WARNA NO. 59;Sungai Buluh;SUNGAI BULUH;Kec. Batang Anai;Kab. Padang Pariaman;Prov. Sumatera Barat;-0.740500000000;100.313.600.000.000;;;;;1
10302009;SMA Negeri 1 Bayang;SM Sederajat;JL. RANAH PANJANG;-;Koto Barapak;Kec. Bayang;Kab. Pesisir Selatan;Prov. Sumatera Barat;-1.248.100.000.000;100.530.700.000.000;;;;;1
10101875;SMA NEGERI 1 DARUL AMAN;SM Sederajat;JL. MEDAN - BANDA ACEH;Komplek SMAN 1 Darul aman Desa.Grong-Grong.kec.Darul aman.;Grong-Grong;Kec. Darul Aman;Kab. Aceh Timur;Prov. Aceh;4.993.900.000.000;97.711.900.000.000;;;;;1
10113366;SMA NEGERI 1 DARUL IHSAN;SM Sederajat;JL. IDI-SIMPANG DAMA;Blang Asan;Keude Dua;Kec. Darul Ihsan;Kab. Aceh Timur;Prov. Aceh;4.930.600.000.000;97.759.900.000.000;;;;;1
10101186;SMA NEGERI 1 LANGKAHAN;SM Sederajat;JL. IRIGASI LANGKAHAN KM. 11,5;LEUBOK MANE;Leubok Mane;Kec. Langkahan;Kab. Aceh Utara;Prov. Aceh;5.016.000.000.000;97.463.200.000.000;;;;;1
10302010;SMA Negeri 1 Lengayang;SM Sederajat;JL. UJUNG PADANG;Rangeh;KAMBANG BARAT;Kec. Lengayang;Kab. Pesisir Selatan;Prov. Sumatera Barat;-1.716.700.000.000;100.803.000.000.000;;;;;1
10104271;SMA NEGERI 1 SERUWAY;SM Sederajat;JL. GEDUNG BIARA;SUKA MULIA;Tangsi Lama;Kec. Seruway;Kab. Aceh Tamiang;Prov. Aceh;4.344.900.000.000;98.175.900.000.000;;;;;1
10108102;SMA NEGERI 1 SIMPANG KEURAMAT;SM Sederajat;JL. PASE II DESA PAYA TEUNGOH;-;Paya Teungoh;Kec. Simpang Keramat;Kab. Aceh Utara;Prov. Aceh;5.191.151.000.000;96.937.242.000.000;;;;;1
10210261;SDS ALWASHILYAH 29;SD Sederajat;Jl.k.l. Yossudarso Km 13,8;Besar;B E S A R;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;3.696.900.000.000;98.674.800.000.000;;;;;1
69896381;SDS Islam Terpadu ARISA;SD Sederajat;Jalan Platina II Lk. XI No. 15A;-;Titi Papan;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.654.300.000.000;98.663.200.000.000;;;;;1
69944644;SDS IT PUTRI ALIIFAH;SD Sederajat;Jl. Marelan VI pasar 2 Timur Gg Amal;Rengas Pulau;Rengas Pulau;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.720.221.500.000;98.655.484.800.000;;;;;1
